,Worldwide Gross,Production Budget,Runtime,Wknd 1 # Theaters,Critic Rate,Audience Rate,genre_Adventure,genre_Black Comedy,genre_Comedy,genre_Concert/Performance,genre_Documentary,genre_Drama,genre_Horror,genre_Musical,genre_Romantic Comedy,genre_Thriller/Suspense,genre_Western,mpaa_NC-17,mpaa_PG,mpaa_PG-13,mpaa_R,release_season_Spring,release_season_Summer,release_season_Winter
1880,55617866,7000000,111.0,2204.0,71,71,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1881,56586901,7000000,100.0,11.0,93,83,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1882,51204567,7000000,95.0,36.0,94,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1883,18190831,7000000,103.0,2002.0,89,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1884,36146087,7000000,89.0,2544.0,18,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1885,14618727,7000000,116.0,1789.0,82,75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1886,10062896,7000000,92.0,4.0,80,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1887,1891936,7000000,98.0,975.0,46,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1888,17023121,7000000,98.0,7.0,71,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1889,10765283,7000000,112.0,1.0,76,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1890,1661464,7000000,90.0,3.0,19,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1891,5010509,7000000,125.0,4.0,78,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1892,1732228,7000000,103.0,5.0,48,52,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1893,1857458,7000000,93.0,4.0,58,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1894,492108,7000000,108.0,2.0,42,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1895,382946,7000000,109.0,42.0,53,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1896,196067,7000000,96.0,5.0,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1897,35919,7000000,170.0,1.0,94,68,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1898,44103982,6900000,101.0,3083.0,11,41,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1899,16038343,6800000,130.0,14.0,92,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1900,6812530,6750000,82.0,16.0,57,53,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1901,256873813,6500000,98.0,3185.0,29,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1902,20412841,6500000,99.0,10.0,79,75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1903,3027956,6500000,117.0,4.0,74,64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1904,78019031,6400000,107.0,1005.0,100,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1905,387513770,6000000,110.0,862.0,77,87,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1906,137963328,6000000,119.0,73.0,88,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1907,221148959,6000000,121.0,868.0,83,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1908,26004026,6000000,120.0,353.0,93,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1909,25244700,6000000,98.0,579.0,85,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1910,49155371,6000000,121.0,4.0,87,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1911,14545844,6000000,120.0,220.0,60,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1912,16369708,6000000,97.0,2801.0,24,49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1913,10106975,6000000,104.0,3.0,89,72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1914,8173486,6000000,104.0,2.0,81,79,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1915,8446952,6000000,84.0,382.0,41,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1916,21197454,6000000,96.0,4.0,94,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1917,6591365,6000000,113.0,68.0,44,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1918,3485383,6000000,107.0,291.0,79,79,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1919,2522928,6000000,95.0,105.0,38,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1920,11348205,6000000,102.0,24.0,21,48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1921,408159,6000000,98.0,123.0,50,63,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1922,13168809,6000000,143.0,2.0,80,86,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1923,1673635,6000000,94.0,11.0,33,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1924,32544,6000000,88.0,27.0,34,28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1925,9662214,5800000,103.0,3.0,72,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1926,43044087,5700000,81.0,1541.0,54,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1927,86051320,5700000,96.0,10.0,54,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1928,41268579,5500000,90.0,2422.0,81,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1929,15867314,5500000,113.0,4.0,77,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1930,13480196,5500000,93.0,6.0,99,75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1931,28468,5500000,96.0,4.0,21,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1932,24956,5500000,99.0,10.0,79,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1933,20188740,5250000,100.0,4.0,92,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1934,374890034,5000000,95.0,108.0,76,73,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1935,202053386,5000000,81.0,3321.0,68,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1936,161921515,5000000,105.0,3049.0,39,57,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1937,106582999,5000000,103.0,3391.0,90,79,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1938,141868835,5000000,80.0,2818.0,76,67,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1939,98316555,5000000,94.0,3069.0,64,51,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1940,140619520,5000000,87.0,3412.0,24,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1941,100486616,5000000,115.0,348.0,55,89,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1942,34872033,5000000,89.0,1862.0,20,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1943,86362372,5000000,84.0,2867.0,39,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1944,44115496,5000000,104.0,2648.0,73,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1945,60611845,5000000,117.0,9.0,94,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1946,39157326,5000000,103.0,3355.0,45,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1947,35341814,5000000,83.0,2666.0,14,23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1948,39723096,5000000,113.0,11.0,92,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1949,25861249,5000000,95.0,2555.0,68,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1950,26853810,5000000,103.0,19.0,85,84,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1951,41799626,5000000,93.0,2640.0,25,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1952,22178125,5000000,134.0,2369.0,61,78,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1953,41699612,5000000,99.0,12.0,88,85,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1954,26517819,5000000,87.0,3328.0,24,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1955,17499242,5000000,105.0,846.0,8,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1956,14843425,5000000,109.0,659.0,80,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1957,20765083,5000000,93.0,2075.0,7,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1958,10537341,5000000,97.0,1044.0,18,67,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1959,9669521,5000000,91.0,925.0,27,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1960,10206551,5000000,92.0,20.0,61,78,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1961,6590172,5000000,96.0,2016.0,16,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1962,4816142,5000000,121.0,877.0,24,50,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1963,46263525,5000000,122.0,33.0,92,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1964,3807503,5000000,94.0,3.0,91,76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1965,2821010,5000000,96.0,218.0,75,53,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1966,2786939,5000000,112.0,374.0,78,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1967,6205034,5000000,92.0,5.0,86,72,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1968,2368937,5000000,118.0,2413.0,18,41,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1969,740480,5000000,105.0,3.0,79,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1970,353480,5000000,97.0,12.0,44,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1971,927074,5000000,116.0,75.0,67,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1972,5476793,5000000,88.0,31.0,84,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1973,282687,5000000,92.0,2.0,71,75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1974,56001,5000000,105.0,18.0,64,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1975,82241110,4800000,95.0,2195.0,61,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1976,4494560,4800000,90.0,78.0,41,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1977,4972016,4750000,120.0,3.0,92,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1978,36751984,4600000,120.0,132.0,88,86,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1979,9261711,4600000,95.0,5.0,73,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1980,7301393,4500000,114.0,58.0,85,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1981,1217307,4500000,98.0,8.0,75,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1982,597989,4500000,95.0,79.0,58,32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1983,4556982,4500000,109.0,4.0,87,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1984,2481925,4500000,104.0,41.0,26,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1985,7838405,4500000,112.0,11.0,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1986,11774,4500000,103.0,10.0,43,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1987,108981275,4400000,133.0,4.0,95,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1988,10212403,4300000,119.0,2.0,85,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1989,8078683,4200000,112.0,7.0,95,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1990,109492484,4000000,98.0,1148.0,30,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1991,117085297,4000000,102.0,23.0,95,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1992,52819253,4000000,90.0,2602.0,10,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1993,57273049,4000000,164.0,5.0,98,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1994,36275469,4000000,106.0,7.0,93,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1995,21206861,4000000,87.0,2310.0,8,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1996,25448707,4000000,88.0,2700.0,16,26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1997,40107018,4000000,96.0,538.0,40,56,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1998,5966671,4000000,99.0,2.0,77,87,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1999,1989035,4000000,84.0,610.0,18,47,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2000,1983596,4000000,97.0,2.0,59,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2001,4230426,4000000,116.0,2.0,91,71,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2002,563711,4000000,94.0,179.0,34,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2003,1158877,4000000,82.0,3.0,42,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2004,373375,4000000,117.0,48.0,87,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2005,384244,4000000,100.0,10.0,62,49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2006,324218,4000000,94.0,23.0,30,61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2007,4854356,4000000,119.0,15.0,100,81,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2008,332752,4000000,103.0,3.0,49,26,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2009,75078,4000000,103.0,8.0,48,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2010,679482,4000000,98.0,1.0,75,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2011,760678,4000000,107.0,1.0,69,58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2012,978527,4000000,115.0,2.0,44,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013,4327,4000000,93.0,2.0,19,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2014,390525192,3900000,220.0,0.0,94,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2015,2436111,3750000,97.0,8.0,82,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,27731527,3500000,97.0,464.0,85,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2017,40454520,3500000,90.0,2046.0,36,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018,27704111,3500000,97.0,2313.0,41,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2019,13795053,3500000,96.0,459.0,61,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2020,40527719,3500000,127.0,10.0,91,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2021,182695,3500000,111.0,482.0,14,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2022,29233,3500000,97.0,6.0,86,70,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2023,18309793,3450000,110.0,3.0,94,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2024,20433227,3400000,109.0,56.0,88,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2025,33474334,3300000,106.0,6.0,94,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2026,6965361,3250000,98.0,206.0,75,67,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2027,14314407,3200000,105.0,5.0,84,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2028,73975239,3000000,120.0,1135.0,33,87,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2029,91265155,3000000,85.0,2536.0,37,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2030,87727807,3000000,110.0,2527.0,63,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2031,20966644,3000000,115.0,78.0,100,86,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2032,23376973,3000000,108.0,5.0,98,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2033,11267511,3000000,86.0,4.0,93,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2034,7445044,3000000,110.0,368.0,33,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2035,1821983,3000000,101.0,602.0,41,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2036,1324299,3000000,99.0,4.0,76,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2037,834953,3000000,86.0,2.0,65,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2038,12577401,3000000,93.0,47.0,56,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2039,331000,3000000,95.0,1507.0,11,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2040,1022453,3000000,96.0,406.0,29,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2041,223652,3000000,94.0,24.0,38,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2042,78948,3000000,101.0,2.0,50,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2043,371149,3000000,93.0,21.0,22,55,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2044,5073,3000000,95.0,5.0,12,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2045,172867,2900000,85.0,20.0,65,51,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2046,25935,2900000,93.0,6.0,62,52,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2047,33754967,2777000,101.0,1879.0,99,89,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2048,15298355,2600000,80.0,3.0,96,79,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2049,59922558,2500000,86.0,2160.0,10,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2050,34557416,2500000,101.0,1870.0,93,78,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2051,6916951,2500000,95.0,4.0,93,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2052,4934356,2500000,90.0,2.0,86,75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2053,14305540,2300000,115.0,1320.0,17,83,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2054,29384,2300000,90.0,26.0,57,58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2055,35185884,2000000,129.0,1161.0,30,86,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2056,20649774,2000000,107.0,4.0,97,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2057,16610760,2000000,86.0,2124.0,42,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2058,16131551,2000000,100.0,4.0,94,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2059,7799257,2000000,108.0,2.0,98,91,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2060,10166209,2000000,96.0,2333.0,40,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2061,2791973,2000000,97.0,806.0,24,44,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2062,2279959,2000000,101.0,4.0,93,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2063,1869928,2000000,104.0,2.0,86,53,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2064,636706,2000000,86.0,700.0,29,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2065,147299,2000000,94.0,3.0,58,57,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2066,72277,2000000,88.0,3.0,78,82,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2067,45431,2000000,105.0,3.0,30,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2068,17061,2000000,100.0,19.0,47,66,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2069,28864,2000000,99.0,10.0,29,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2070,21270290,1987650,94.0,11.0,87,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2071,7785229,1900000,97.0,4.0,80,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2072,4581937,1900000,94.0,4.0,86,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2073,70165900,1800000,100.0,2874.0,72,34,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2074,23265132,1800000,93.0,4.0,86,76,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2075,842693,1800000,109.0,3.0,81,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2076,638476,1800000,90.0,18.0,73,64,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2077,1278471,1750000,108.0,12.0,34,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2078,12231500,1700000,104.0,3.0,96,86,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2079,2507159,1700000,102.0,511.0,50,79,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2080,242443,1600000,86.0,5.0,39,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2081,99870886,1500000,101.0,2408.0,66,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2082,4128828,1500000,103.0,591.0,52,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2083,2592308,1500000,97.0,3.0,93,79,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2084,1541131,1500000,100.0,355.0,44,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2085,372239,1500000,99.0,11.0,78,78,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2086,184705,1500000,128.0,10.0,62,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2087,113169,1500000,98.0,22.0,55,76,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2088,184925485,1488000,83.0,1362.0,98,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2089,1945420,1400000,75.0,3.0,88,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2090,1632,1400000,90.0,5.0,59,52,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2091,749741,1300000,95.0,2.0,81,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2092,288751,1300000,87.0,1.0,85,88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2093,16653,1300000,95.0,1.0,100,83,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2094,2850357,1250000,101.0,188.0,45,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2095,140252463,1200000,98.0,2.0,80,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2096,2859955,1200000,113.0,381.0,45,81,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2097,595018,1200000,107.0,136.0,38,63,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2098,3048209,1200000,110.0,3.0,96,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2099,26608,1200000,98.0,3.0,88,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2100,7826,1200000,85.0,1.0,25,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2101,56491,1100000,110.0,2.0,50,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2102,2636,1100000,91.0,1.0,46,26,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2103,101758489,1000000,83.0,2285.0,6,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2104,62561449,1000000,82.0,2739.0,62,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2105,42411721,1000000,93.0,2433.0,18,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2106,16566240,1000000,120.0,4.0,88,77,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2107,12931569,1000000,103.0,1540.0,34,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2108,11495204,1000000,95.0,4.0,93,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2109,5391992,1000000,105.0,14.0,21,79,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2110,5797192,1000000,92.0,15.0,86,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2111,5892466,1000000,90.0,3.0,99,82,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2112,3324070,1000000,83.0,3.0,89,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
